air_presr,temp_℃,humidity,wind_spd_m_s,precipitation＿mm_t,time,people
999.1,28.5,78,0.1,0.0,0,948
998.7,28.1,79,0.1,0.0,1,12
999.2,27.2,82,0.0,0.0,5,0
1000.1,27.0,82,0.1,0.0,6,724
1000.6,28.4,78,0.0,0.0,7,1401
1001.1,30.1,73,0.0,0.0,8,2505
1001.1,31.2,65,0.0,0.0,9,3427
1000.7,31.8,63,0.0,0.0,10,4827
1000.1,33.0,57,0.0,0.0,11,5773
999.6,34.2,53,0.4,0.0,12,6475
999.2,33.5,58,0.3,0.0,13,7258
999.2,32.0,63,0.6,0.0,14,7351
999.5,31.4,66,0.6,0.0,15,7903
999.6,30.6,69,0.7,0.0,16,8456
1000.2,30.2,70,0.4,0.0,17,9970
1001.2,30.2,70,0.2,0.0,18,9300
1001.6,29.7,71,1.0,0.0,19,7154
1002.4,29.4,72,1.3,0.0,20,6408
1003.2,29.2,75,0.0,0.0,21,6730
1003.5,28.9,76,0.0,0.0,22,7005
1003.3,28.4,81,0.0,0.0,23,3052
1002.8,28.2,81,0.3,0.0,0,377
1002.6,27.8,84,0.0,0.0,1,3
1002.5,27.0,85,0.0,0.0,5,1
1003.0,27.4,85,0.3,0.0,6,610
1003.9,28.5,78,0.8,0.0,7,957
1004.8,31.1,68,0.0,0.0,8,1624
1005.0,32.1,63,0.0,0.0,9,2743
1005.1,31.7,64,0.1,0.0,10,4093
1005.0,31.9,62,0.3,0.0,11,4914
1004.9,33.2,57,1.8,0.0,12,5523
1004.3,33.0,64,0.4,0.0,13,5960
1004.0,31.8,67,0.3,0.0,14,6592
1004.0,29.1,84,0.6,0.0,15,6860
1004.2,29.4,82,0.8,1.0,16,7254
1004.3,28.3,87,0.7,0.0,17,7848
1005.2,27.1,91,1.4,1.5,18,6906
1005.7,25.8,99,0.0,18.5,19,5842
1006.2,25.9,98,0.0,0.0,20,5272
1006.5,25.8,94,0.0,0.0,21,5392
1006.9,26.0,93,0.2,0.0,22,4710
1006.2,26.5,92,0.0,0.0,23,1341
1006.0,26.6,91,0.1,0.0,0,381
1005.9,26.2,92,0.0,0.0,1,3
1005.1,25.5,92,0.0,0.0,5,2
1005.3,25.8,89,0.0,0.0,6,1323
1005.7,27.4,83,0.3,0.0,7,5697
1005.8,28.9,76,0.4,0.0,8,12837
1005.5,30.5,65,0.7,0.0,9,7884
1004.9,31.9,58,1.1,0.0,10,4640
1004.4,33.0,54,1.5,0.0,11,4099
1003.8,33.9,50,1.8,0.0,12,4678
1003.2,33.3,55,1.9,0.0,13,4776
1002.7,33.1,56,1.9,0.0,14,4554
1002.4,33.4,57,1.1,0.0,15,4679
1002.5,33.3,56,1.3,0.0,16,5431
1002.9,32.9,55,1.2,0.0,17,8543
1003.0,31.6,59,1.1,0.0,18,13173
1003.6,30.9,62,1.2,0.0,19,10185
1003.8,30.5,66,1.2,0.0,20,6048
1004.1,30.0,67,1.3,0.0,21,5493
1004.2,29.5,71,0.6,0.0,22,4578
1003.9,28.6,78,0.0,0.0,23,1195
1003.2,28.4,80,0.0,0.0,0,441
1002.7,27.6,83,0.3,0.0,1,5
1002.2,26.5,86,0.0,0.0,5,0
1002.6,26.6,85,1.1,0.0,6,1241
1002.7,28.2,77,0.0,0.0,7,5695
1003.0,30.8,61,0.5,0.0,8,13149
1002.5,31.1,58,1.5,0.0,9,7920
1002.0,32.6,53,1.4,0.0,10,4484
1001.2,33.5,50,1.3,0.0,11,4185
1000.6,34.2,49,2.2,0.0,12,4540
1000.3,34.6,47,1.4,0.0,13,4780
999.7,34.9,45,1.9,0.0,14,4700
999.3,34.9,47,1.8,0.0,15,4658
999.2,34.4,47,2.1,0.0,16,5663
999.5,33.7,49,1.5,0.0,17,8730
999.6,32.9,53,1.1,0.0,18,13471
999.9,31.7,57,1.0,0.0,19,10378
1000.3,30.7,62,1.5,0.0,20,6503
1000.7,30.2,65,0.7,0.0,21,5729
1001.1,30.0,66,0.4,0.0,22,4773
1000.8,29.1,74,0.5,0.0,23,1377
1000.5,28.2,79,0.2,0.0,0,485
1000.1,28.1,81,0.0,0.0,1,8
999.4,27.2,83,0.0,0.0,5,0
999.9,27.4,81,0.0,0.0,6,1153
1000.4,28.7,73,0.6,0.0,7,5730
1000.7,30.7,61,0.4,0.0,8,12920
1000.5,31.2,57,0.8,0.0,9,7708
1000.3,32.7,51,0.6,0.0,10,4569
1000.1,34.0,47,1.4,0.0,11,4248
999.5,34.6,47,2.2,0.0,12,4706
999.1,35.3,46,1.3,0.0,13,4798
998.7,35.8,47,0.9,0.0,14,4685
998.3,34.9,50,0.7,0.0,15,4762
998.4,34.7,51,1.9,0.0,16,5826
998.6,33.9,52,0.8,0.0,17,8772
999.0,33.1,53,1.0,0.0,18,13952
999.5,32.2,57,1.1,0.0,19,10360
1000.0,31.8,58,0.7,0.0,20,6522
1000.4,31.4,60,0.8,0.0,21,5990
1000.8,30.5,71,0.0,0.0,22,5476
1000.8,29.4,74,0.9,0.0,23,1528
1000.3,28.7,80,0.0,0.0,0,475
999.7,28.4,80,0.3,0.0,1,6
999.3,26.9,84,0.0,0.0,5,0
1000.0,27.3,82,0.4,0.0,6,1311
1000.9,28.6,69,1.7,0.0,7,5672
1001.4,29.8,63,1.6,0.0,8,12914
1001.5,31.4,51,1.5,0.0,9,7879
1001.4,32.3,48,2.3,0.0,10,4662
1001.1,33.2,47,1.7,0.0,11,4552
1000.6,34.2,45,1.4,0.0,12,4914
1000.1,35.4,44,1.3,0.0,13,5001
999.2,36.1,42,1.6,0.0,14,4829
998.3,35.9,42,2.2,0.0,15,4748
997.7,35.4,45,1.7,0.0,16,5969
997.6,35.6,46,1.5,0.0,17,8866
997.8,34.9,51,1.2,0.0,18,14054
998.6,32.7,60,1.5,0.0,19,10644
999.2,31.6,64,0.8,0.0,20,6396
999.8,31.1,65,0.8,0.0,21,6289
1000.1,30.6,64,0.5,0.0,22,5633
1000.0,30.2,64,0.2,0.0,23,1595
999.9,29.2,75,0.0,0.0,0,816
999.8,28.8,78,0.3,0.0,1,9
999.8,27.4,82,0.5,0.0,5,1
1000.2,27.1,83,0.4,0.0,6,1354
1000.7,28.9,70,0.0,0.0,7,5643
1000.8,30.2,61,1.3,0.0,8,12741
1000.9,31.5,51,1.4,0.0,9,7491
1001.0,32.6,49,1.1,0.0,10,4882
1001.0,34.3,47,1.2,0.0,11,4641
1000.9,35.1,44,1.5,0.0,12,5028
1000.5,35.5,47,1.3,0.0,13,5418
1000.4,34.9,50,0.7,0.0,14,5433
999.8,35.1,50,1.0,0.0,15,5532
999.3,35.1,50,1.3,0.0,16,6807
999.4,34.9,50,1.0,0.0,17,9868
999.8,33.7,54,1.4,0.0,18,15289
1000.1,31.6,62,0.6,0.0,19,11829
1000.4,31.3,65,0.3,0.0,20,6913
1000.7,30.8,69,0.1,0.0,21,6767
1001.4,30.2,72,0.8,0.0,22,6974
1001.4,29.8,71,0.2,0.0,23,2580
1001.1,29.3,75,0.0,0.0,0,955
1000.8,28.9,76,0.0,0.0,1,13
1000.8,28.1,79,0.0,0.0,5,0
1001.2,27.9,80,0.2,0.0,6,1262
1001.4,29.0,75,0.8,0.0,7,4775
1001.2,30.9,60,2.0,0.0,8,9507
1001.3,31.5,55,1.4,0.0,9,5332
1001.3,32.7,50,1.1,0.0,10,4827
1001.0,33.7,48,1.2,0.0,11,5526
1000.4,34.8,46,1.4,0.0,12,6253
999.9,34.6,49,1.0,0.0,13,6388
999.2,35.3,48,0.5,0.0,14,6519
998.6,34.8,52,0.8,0.0,15,6882
998.2,35.4,50,0.6,0.0,16,8527
998.1,32.9,64,1.4,0.0,17,11365
998.4,31.8,69,1.1,0.0,18,15328
998.5,30.6,73,0.7,0.0,19,9962
998.6,30.4,74,0.0,0.0,20,6849
998.8,30.0,76,0.1,0.0,21,6864
999.3,30.0,75,0.4,0.0,22,7801
999.2,29.5,78,0.0,0.0,23,3406
999.3,29.1,79,0.1,0.0,0,493
999.2,28.7,79,0.0,0.0,1,4
997.6,27.7,81,0.0,0.0,5,2
998.3,27.8,81,0.0,0.0,6,620
998.4,28.5,77,0.1,0.0,7,1029
998.6,30.3,67,1.5,0.0,8,1886
998.5,31.2,57,0.7,0.0,9,2871
998.0,33.4,49,1.2,0.0,10,3995
997.6,34.0,48,2.0,0.0,11,5145
996.9,34.3,51,1.9,0.0,12,5511
996.7,34.4,47,2.0,0.0,13,5713
996.5,34.2,49,1.2,0.0,14,6188
995.8,35.0,44,1.9,0.0,15,6641
995.1,34.2,44,2.4,0.0,16,7064
994.8,34.0,46,1.6,0.0,17,8189
995.3,33.4,48,1.3,0.0,18,7038
996.2,32.7,51,0.5,0.0,19,5993
997.0,31.0,65,0.0,0.0,20,5392
997.7,30.4,68,0.2,0.0,21,5719
998.2,29.9,68,0.4,0.0,22,5067
997.8,29.5,70,0.2,0.0,23,1542
997.6,29.2,73,0.0,0.0,0,457
997.2,28.9,75,0.0,0.0,1,1
996.9,26.8,79,0.5,0.0,5,0
997.1,26.9,78,0.0,0.0,6,1288
997.4,27.8,73,0.6,0.0,7,5723
997.6,30.8,58,1.2,0.0,8,13050
997.7,31.7,52,3.1,0.0,9,7792
997.7,33.4,50,1.9,0.0,10,4830
997.7,34.9,46,1.7,0.0,11,4489
997.5,35.8,43,1.7,0.0,12,4890
997.3,35.0,49,2.4,0.0,13,4839
997.1,35.0,50,1.9,0.0,14,4807
996.8,35.4,50,2.5,0.0,15,4767
996.9,34.1,54,2.1,0.0,16,5998
996.9,33.4,55,2.1,0.0,17,8748
997.2,32.4,60,2.3,0.0,18,13828
997.6,32.1,56,0.7,0.0,19,10151
998.1,31.6,59,0.5,0.0,20,6204
998.9,31.3,61,0.5,0.0,21,5744
999.3,30.6,68,0.3,0.0,22,4911
999.2,30.3,71,0.0,0.0,23,1396
999.0,30.0,71,0.1,0.0,0,460
998.8,30.0,70,0.0,0.0,1,2
998.4,27.1,80,0.2,0.0,5,0
998.4,27.6,79,0.0,0.0,6,1241
998.7,29.5,70,0.0,0.0,7,5698
999.1,30.0,68,0.6,0.0,8,12841
998.7,33.0,49,0.9,0.0,9,7939
998.7,33.7,46,1.6,0.0,10,4796
998.6,34.9,42,2.1,0.0,11,4615
998.2,35.7,42,1.6,0.0,12,4832
998.3,36.7,39,2.8,0.0,13,4963
998.1,36.6,44,0.9,0.0,14,5180
997.6,35.7,50,0.7,0.0,15,4985
997.1,35.7,50,2.1,0.0,16,6055
997.5,32.9,62,0.1,0.0,17,9072
997.7,32.4,62,0.5,0.0,18,14125
997.9,31.7,66,0.6,0.0,19,10439
998.1,31.2,67,0.0,0.0,20,6359
998.6,30.7,70,0.3,0.0,21,6123
999.1,30.1,73,0.2,0.0,22,5310
999.3,29.8,75,0.1,0.0,23,1570
999.0,29.5,75,0.0,0.0,0,756
998.7,28.9,78,0.0,0.0,1,15
998.1,27.5,81,0.4,0.0,5,0
998.5,27.6,81,0.0,0.0,6,1151
998.8,28.2,78,0.4,0.0,7,5754
999.2,30.5,64,0.9,0.0,8,12507
998.8,32.4,55,0.6,0.0,9,7392
998.4,32.4,56,0.5,0.0,10,4932
998.1,34.2,48,0.0,0.0,11,4597
997.7,36.0,45,0.1,0.0,12,5378
997.0,36.5,43,0.9,0.0,13,5748
996.6,37.3,41,1.0,0.0,14,5486
996.5,33.5,58,1.1,0.0,15,5726
996.4,32.7,62,0.8,0.0,16,7008
996.9,32.2,63,1.2,0.0,17,9942
997.5,31.6,65,1.1,0.0,18,15160
997.9,30.8,71,0.6,0.0,19,11438
998.1,30.6,71,0.0,0.0,20,7559
998.3,29.9,74,0.1,0.0,21,6715
998.6,29.4,75,0.2,0.0,22,6856
998.6,28.9,77,0.3,0.0,23,2628
998.5,28.8,78,0.5,0.0,0,527
998.2,28.5,80,0.0,0.0,1,15
998.3,27.7,83,0.0,0.0,5,1
998.5,27.7,83,0.0,0.0,6,778
998.5,29.8,73,0.0,0.0,7,1240
999.0,31.2,67,0.1,0.0,8,1784
999.4,31.8,62,0.9,0.0,9,2823
999.4,33.7,48,0.2,0.0,10,4013
999.1,34.4,44,1.3,0.0,11,4572
998.8,35.7,43,1.5,0.0,12,4512
998.1,35.9,45,1.7,0.0,13,4928
997.8,33.3,58,0.5,0.0,14,5652
997.6,32.2,62,0.6,0.0,15,6187
997.8,29.7,79,1.1,0.5,16,6367
998.4,30.3,72,0.9,0.0,17,7293
998.8,30.4,72,1.0,0.0,18,6592
999.2,29.9,78,0.7,0.0,19,5750
999.5,29.8,79,0.8,0.0,20,5136
1000.3,29.4,81,0.9,0.0,21,5530
1000.6,29.5,79,0.0,0.0,22,5658
1000.6,29.2,80,0.1,0.0,23,2168
1000.5,29.0,80,0.0,0.0,0,746
1000.4,28.6,82,0.0,0.0,1,15
1000.0,27.5,84,0.0,0.0,5,1
1000.7,27.5,83,0.0,0.0,6,656
1000.7,28.1,79,0.8,0.0,7,1019
1000.9,30.0,71,0.0,0.0,8,1706
1001.3,31.5,64,0.4,0.0,9,2791
1001.6,32.6,60,0.0,0.0,10,4591
1001.4,33.3,52,0.6,0.0,11,5841
1001.0,35.7,43,1.0,0.0,12,5740
1000.4,34.6,50,2.1,0.0,13,6373
1001.1,27.3,84,2.9,18.5,14,6729
1001.7,24.7,99,0.3,30.0,15,7257
1001.8,25.7,88,1.0,0.0,16,7606
1001.9,25.5,91,0.4,4.5,17,8730
1001.8,26.1,90,0.0,2.5,18,7949
1002.0,26.2,88,0.1,0.0,19,6475
1002.5,26.3,87,0.0,0.0,20,5760
1002.6,26.3,85,0.0,0.0,21,6006
1003.0,26.6,86,0.2,0.0,22,6179
1002.3,26.5,86,0.0,0.0,23,2535
1002.1,26.5,87,0.0,0.0,0,797
1001.6,25.9,88,0.0,0.0,1,10
1000.9,25.6,88,0.0,0.0,5,2
1001.5,25.3,89,0.0,0.0,6,543
1001.8,26.9,81,0.0,0.0,7,948
1002.1,28.5,72,0.1,0.0,8,1546
1002.1,30.7,64,0.1,0.0,9,2953
1002.0,32.7,58,0.0,0.0,10,4339
1001.6,34.0,47,1.7,0.0,11,5693
1000.9,34.7,47,2.1,0.0,12,5891
1000.3,34.8,49,0.8,0.0,13,6453
1000.0,34.6,53,1.3,0.0,14,6816
999.6,34.5,55,1.9,0.0,15,7248
1000.0,32.2,69,1.1,0.0,16,7965
999.8,31.8,66,0.8,0.0,17,8498
1000.1,31.3,69,1.2,0.0,18,8256
1000.6,30.4,72,1.2,0.0,19,6755
1001.2,30.1,78,0.4,0.0,20,5749
1001.5,29.7,79,0.4,0.0,21,5974
1001.9,29.7,78,0.0,0.0,22,6389
1000.9,29.5,78,0.0,0.0,23,2836
1000.5,29.2,79,0.0,0.0,0,448
1000.4,28.8,80,0.4,0.0,1,1
1000.6,27.0,86,0.2,0.0,5,0
1001.2,27.3,84,0.2,0.0,6,568
1001.3,28.9,75,0.2,0.0,7,819
1001.5,30.7,65,0.5,0.0,8,1400
1001.4,31.8,57,1.3,0.0,9,2617
1001.2,33.0,48,1.6,0.0,10,3805
1000.4,34.7,41,1.4,0.0,11,4819
999.9,35.9,36,0.4,0.0,12,5073
999.5,34.6,49,1.6,0.0,13,5485
999.4,33.2,59,0.8,0.0,14,6164
999.4,30.2,71,3.1,3.5,15,6389
999.6,27.1,79,0.3,23.0,16,6784
999.3,27.9,81,0.0,1.5,17,7422
999.4,29.0,80,0.3,0.0,18,6655
999.5,29.0,77,0.0,0.0,19,5534
999.6,28.4,78,0.0,0.0,20,5227
999.5,28.4,80,0.0,0.0,21,5352
999.3,27.8,82,0.0,0.0,22,4872
999.1,27.8,84,0.1,0.0,23,1382
998.9,27.3,84,0.6,0.0,0,446
998.5,27.3,83,0.1,0.0,1,6
998.8,26.4,85,0.0,0.0,5,0
999.4,26.6,84,0.6,0.0,6,1338
999.7,27.6,79,0.9,0.0,7,5621
999.8,30.3,68,1.5,0.0,8,13141
999.4,31.8,61,1.2,0.0,9,7538
999.0,33.4,56,1.6,0.0,10,4815
998.7,34.2,52,1.5,0.0,11,4689
997.8,34.7,49,1.1,0.0,12,4821
997.2,34.7,53,2.2,0.0,13,5048
997.1,32.1,65,0.5,0.0,14,4939
996.9,29.0,84,2.5,6.5,15,4891
997.4,28.9,85,0.6,0.0,16,5821
996.8,30.6,73,0.6,0.0,17,8579
996.9,30.2,78,0.5,0.0,18,13302
997.2,29.7,81,0.5,0.0,19,10602
997.6,29.6,80,0.2,0.0,20,6462
997.3,29.3,80,0.0,0.0,21,5939
997.5,28.9,83,0.0,0.0,22,4917
997.4,28.4,85,0.0,0.0,23,1376
0.0,0.0,0,0.0,0.0,0,515
996.5,27.6,84,0.3,0.0,1,8
997.0,26.9,86,0.0,0.0,5,0
997.3,26.8,87,0.0,0.0,6,1242
997.5,28.7,78,0.0,0.0,7,5570
997.6,29.7,73,1.1,0.0,8,13018
997.4,31.6,64,2.0,0.0,9,7775
997.6,32.9,60,1.5,0.0,10,4838
997.4,34.3,55,0.7,0.0,11,4724
996.9,34.5,54,0.8,0.0,12,4794
996.5,35.0,57,1.1,0.0,13,5226
996.3,32.3,68,1.3,0.0,14,5212
996.2,31.2,74,1.4,0.0,15,5088
996.6,27.8,86,1.7,0.0,16,5810
996.3,27.7,88,0.9,0.0,17,8634
996.5,28.8,82,0.5,0.0,18,13723
997.1,28.8,80,0.1,0.0,19,10670
997.6,28.9,83,0.0,0.0,20,6712
998.2,29.0,80,0.0,0.0,21,6484
998.6,29.0,80,0.0,0.0,22,5415
998.5,28.7,82,0.6,0.0,23,1582
998.1,28.5,83,0.0,0.0,0,493
997.4,28.2,85,0.0,0.0,1,5
996.9,27.6,87,0.0,0.0,5,0
997.1,27.4,89,0.0,0.0,6,1158
997.3,28.1,84,0.0,0.0,7,5732
998.0,29.5,78,0.1,0.0,8,13269
998.4,31.5,69,0.2,0.0,9,7775
999.0,32.9,63,1.5,0.0,10,4706
998.6,33.9,59,0.6,0.0,11,4554
997.8,33.2,63,0.3,0.0,12,4743
997.4,32.4,67,1.2,0.0,13,4977
997.0,30.5,75,1.6,0.0,14,4788
997.3,27.3,81,1.6,0.0,15,4655
998.1,26.2,90,2.2,1.0,16,5451
998.5,25.8,94,0.0,11.0,17,8535
998.3,26.3,92,0.0,0.0,18,13710
998.5,26.7,89,0.0,0.0,19,10568
999.2,27.1,87,0.0,0.0,20,6403
1000.0,26.9,88,0.0,0.0,21,5808
1000.6,27.3,87,0.2,0.0,22,5212
1000.3,27.0,86,0.0,0.0,23,1529
999.6,26.6,90,0.0,0.0,0,511
999.7,26.6,90,0.0,0.0,1,3
999.1,26.4,90,0.0,0.0,5,0
999.6,26.3,90,0.0,0.0,6,1238
999.9,27.2,84,0.1,0.0,7,5727
1000.3,29.4,74,0.4,0.0,8,13174
1000.1,30.4,73,0.2,0.0,9,7604
1000.1,31.9,66,0.2,0.0,10,4810
1000.6,32.7,64,0.7,0.0,11,4580
1000.0,32.6,61,1.4,0.0,12,4864
999.3,33.3,61,0.5,0.0,13,5235
999.1,29.6,80,0.7,8.5,14,4598
0.0,0.0,0,0.0,16.5,15,4860
0.0,0.0,0,0.0,1.5,16,5878
1000.9,25.6,93,1.1,2.5,17,8821
1001.1,24.7,93,0.5,12.0,18,14402
1001.5,25.0,93,0.0,4.0,19,11456
1002.6,25.0,94,0.0,4.0,20,7088
1003.0,24.9,94,0.0,1.5,21,6391
1002.8,24.9,92,0.6,0.5,22,5690
1002.3,25.0,93,0.3,0.0,23,1678
1001.7,25.5,86,0.0,0.0,0,1003
1000.9,25.3,91,0.1,0.0,1,17
1001.8,25.3,91,0.0,0.0,5,0
1002.0,25.2,91,0.0,0.0,6,1304
1002.3,27.1,81,0.0,0.0,7,5537
1002.7,29.1,71,0.0,0.0,8,13016
1002.7,31.8,63,0.0,0.0,9,7468
1002.8,33.5,54,0.0,0.0,10,5136
1002.3,34.2,50,0.2,0.0,11,4982
1001.9,35.3,44,0.4,0.0,12,5917
1001.3,34.7,47,1.1,0.0,13,6116
1001.3,33.3,59,1.1,0.0,14,6412
1001.2,32.0,65,0.7,0.0,15,6173
1001.1,30.9,73,1.8,0.0,16,7282
1001.3,28.4,89,1.0,4.0,17,10309
1001.8,29.0,85,0.3,0.0,18,16026
0.0,0.0,0,0.0,0.0,19,12850
1002.7,28.9,82,0.0,0.0,20,7707
1003.2,28.6,85,0.4,0.0,21,7409
0.0,0.0,0,0.0,0.0,22,7168
1003.3,28.2,85,0.0,0.0,23,3116
1003.2,27.6,86,0.0,0.0,0,900
1002.8,27.2,88,0.0,0.0,1,13
1002.0,26.5,90,0.1,0.0,5,0
1002.4,26.6,89,0.2,0.0,6,813
1002.5,27.1,87,0.0,0.0,7,1791
1002.5,29.1,78,0.0,0.0,8,2919
1002.6,31.6,62,0.1,0.0,9,3835
1002.4,32.5,59,0.4,0.0,10,4801
1001.9,34.1,50,0.6,0.0,11,6119
1001.3,35.1,46,0.6,0.0,12,6480
1000.9,34.4,57,0.4,0.0,13,7378
1000.3,33.4,62,2.0,0.0,14,7451
999.9,33.9,61,0.5,0.0,15,7947
999.7,34.9,55,0.9,0.0,16,9121
999.8,31.7,56,0.9,0.0,17,9999
1000.1,31.6,59,0.5,0.0,18,10081
1000.8,30.5,69,0.0,0.0,19,7848
1001.3,29.8,71,0.0,0.0,20,6424
1002.0,28.6,76,0.8,0.0,21,6757
1002.1,28.2,79,0.6,0.0,22,7199
1001.1,28.0,79,0.0,0.0,23,3063
1001.0,27.9,80,0.0,0.0,0,449
1000.5,27.0,84,0.2,0.0,1,8
0.0,0.0,0,0.0,0.0,5,0
0.0,0.0,0,0.0,0.0,6,644
0.0,0.0,0,0.0,0.0,7,1323
0.0,0.0,0,0.0,0.0,8,1910
0.0,0.0,0,0.0,0.0,9,2895
999.6,32.9,56,0.9,0.0,10,4177
999.2,34.4,51,0.5,0.0,11,5391
0.0,0.0,0,0.0,0.0,12,5726
998.4,34.1,55,2.8,0.0,13,6318
998.6,33.0,59,0.9,0.0,14,6901
0.0,0.0,0,0.0,0.0,15,7285
998.7,29.9,77,1.1,0.0,16,8033
998.3,31.2,70,0.3,0.0,17,8314
998.1,31.2,70,0.7,0.0,18,7752
998.6,30.6,71,0.5,0.0,19,6538
998.9,30.1,74,0.0,0.0,20,5642
999.0,29.7,75,0.1,0.0,21,5709
999.3,29.1,78,0.0,0.0,22,5199
999.2,28.4,80,0.5,0.0,23,1701
998.5,27.9,82,0.0,0.0,0,439
998.2,27.4,83,0.4,0.0,1,8
997.9,26.7,84,0.0,0.0,5,0
998.7,26.7,85,0.0,0.0,6,1354
999.4,27.9,79,0.0,0.0,7,5633
999.9,29.6,71,0.9,0.0,8,13460
1000.1,30.9,62,1.0,0.0,9,7901
1000.3,32.4,54,1.1,0.0,10,4997
1000.2,32.7,56,1.0,0.0,11,4926
999.8,33.8,52,0.9,0.0,12,4808
999.2,34.6,50,1.0,0.0,13,5081
998.6,34.5,52,1.5,0.0,14,5188
998.6,34.1,53,0.1,0.0,15,5058
998.7,32.8,63,0.6,0.0,16,6201
999.2,31.0,69,0.8,0.0,17,9051
999.7,30.8,69,1.1,0.0,18,14513
999.9,30.2,73,0.8,0.0,19,10607
1000.3,30.1,73,0.7,0.0,20,6462
1000.7,30.1,71,0.0,0.0,21,5762
1001.2,29.8,73,0.0,0.0,22,5055
1001.0,29.4,75,0.0,0.0,23,1268
1000.8,29.1,77,0.0,0.0,0,464
1001.0,29.0,77,0.1,0.0,1,15
0.0,0.0,0,0.0,0.0,5,0
1001.5,27.6,84,0.0,0.0,6,1187
1001.9,28.4,81,0.2,0.0,7,5754
1001.9,29.6,72,0.2,0.0,8,13578
1002.1,31.1,61,1.0,0.0,9,7849
1002.3,32.2,56,1.9,0.0,10,4878
1002.3,33.3,52,0.1,0.0,11,4552
1001.5,33.7,52,1.3,0.0,12,4904
0.0,0.0,0,0.0,0.0,13,5179
1000.8,34.2,54,0.7,0.0,14,5275
1000.5,32.4,66,1.9,0.0,15,5102
1000.8,30.6,74,0.6,0.0,16,5897
1000.8,30.4,80,0.3,0.0,17,8926
1000.7,30.1,79,0.1,0.0,18,14402
1000.8,30.1,76,0.2,0.0,19,10718
1001.2,29.8,79,0.0,0.0,20,6558
1001.6,29.5,80,0.0,0.0,21,6219
1001.6,29.5,81,0.0,0.0,22,5267
1001.6,29.0,82,0.0,0.0,23,1440
1001.1,28.2,85,0.0,0.0,0,539
1000.5,27.9,84,0.6,0.0,1,3
999.6,27.7,83,0.0,0.0,5,0
999.6,27.3,85,0.6,0.0,6,1221
999.6,28.4,80,0.1,0.0,7,5677
999.9,30.9,69,0.0,0.0,8,13284
999.8,32.2,62,0.6,0.0,9,7709
999.5,32.2,58,0.7,0.0,10,4736
999.1,33.6,54,0.3,0.0,11,4597
998.5,34.0,52,1.0,0.0,12,4824
997.3,34.9,50,1.4,0.0,13,5063
996.8,34.5,55,2.3,0.0,14,5034
996.9,33.5,58,0.4,0.0,15,4965
997.1,31.2,74,1.8,0.0,16,6022
997.6,30.8,71,0.7,0.0,17,9197
997.7,31.6,63,0.8,0.0,18,14536
997.3,30.2,72,1.1,0.0,19,10719
997.3,29.3,74,0.0,0.0,20,6627
997.8,29.1,75,0.0,0.0,21,6420
998.1,29.2,73,0.0,0.0,22,5424
997.8,28.8,75,0.0,0.0,23,1526
997.0,28.6,76,0.0,0.0,0,496
996.6,28.5,75,0.0,0.0,1,5
995.8,27.2,81,0.0,0.0,5,0
995.6,27.4,81,0.0,0.0,6,1232
996.1,28.6,75,0.1,0.0,7,5511
995.9,29.3,74,0.0,0.0,8,13335
996.2,31.7,62,0.0,0.0,9,7839
996.0,31.6,61,0.0,0.0,10,4934
996.3,32.7,57,0.0,0.0,11,4840
996.0,34.6,47,0.6,0.0,12,5005
995.1,35.7,45,0.1,0.0,13,5441
994.9,34.6,50,1.3,0.0,14,5291
994.6,34.2,51,1.2,0.0,15,5167
994.6,33.8,55,2.0,0.0,16,6323
994.6,33.2,57,1.5,0.0,17,9424
994.9,32.8,58,1.4,0.0,18,14489
995.7,31.9,66,1.4,0.0,19,10801
996.0,31.7,64,0.7,0.0,20,6646
996.2,30.4,78,0.4,0.0,21,6731
996.5,30.2,79,0.2,0.0,22,5640
996.8,30.0,77,0.0,0.0,23,1666
996.6,29.9,78,0.0,0.0,0,1127
996.5,29.4,80,0.0,0.0,1,12
996.7,27.8,86,0.0,0.0,5,0
997.3,28.0,82,0.3,0.0,6,1351
998.3,29.5,74,0.4,0.0,7,5499
998.8,30.4,66,0.0,0.0,8,13073
999.0,31.7,55,0.3,0.0,9,8553
999.1,34.2,42,0.8,0.0,10,5564
999.4,34.8,37,0.8,0.0,11,5642
999.0,36.1,39,0.6,0.0,12,5887
998.6,37.0,38,0.7,0.0,13,6388
998.4,35.2,50,2.2,0.0,14,6208
998.7,34.4,55,1.8,0.0,15,6206
998.5,34.2,51,2.1,0.0,16,7828
998.7,32.6,57,1.1,0.0,17,10966
998.9,32.2,58,1.5,0.0,18,16917
999.4,31.3,64,1.7,0.0,19,12538
1000.2,30.8,65,0.7,0.0,20,7967
1000.3,30.7,68,0.2,0.0,21,7762
1000.7,30.3,72,0.4,0.0,22,7900
1000.6,30.0,69,0.2,0.0,23,3287
1000.8,29.5,73,0.0,0.0,0,927
1000.4,28.5,78,0.0,0.0,1,12
1000.9,27.6,80,0.0,0.0,5,1
1001.3,27.4,81,0.3,0.0,6,741
1001.8,29.7,72,0.0,0.0,7,1326
1002.0,31.7,63,0.0,0.0,8,2567
1001.6,32.3,55,1.2,0.0,9,3603
1001.2,33.5,49,1.2,0.0,10,5085
1000.9,34.8,43,0.6,0.0,11,6306
1000.1,34.8,46,1.0,0.0,12,6403
999.7,34.3,52,1.3,0.0,13,7437
